Username,Bet_mean,Bet_std,Bet_sum,Bet_count,CashedOut_mean,CashedOut_std,Profit_mean,Profit_sum,BustedAt_mean,Bonus_mean,Bonus_sum,risk_tolerance,win_rate,Cluster,PlayerType
Igoryan7676,171.33333333333334,295.0259875558988,514.0,3.0,0.0,0.0,2939.6622407368804,0.0,1.2866666666666668,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Ikbenjou123,100.0,5220.477516005981,100.0,1.0,1.35,0.9979762599360468,39.14,39.14,3.93,4.14,4.14,1.0595065232282992,0.3914,1,Conservative players
Ikka11,8.0,8.48528137423857,16.0,2.0,1.54,0.05656854249492385,4.56,9.12,6.995,0.0,0.0,0.0367328198018986,0.57,1,Conservative players
IlDrago,72.375,21.077662516105935,579.0,8.0,1.04,0.0,3.0300000000000002,24.240000000000002,4.40625,0.16875,1.35,0.0,0.04186528497409327,1,Conservative players
Illadelph,1999.0,5220.477516005981,1999.0,1.0,1.12,0.9979762599360468,277.78,277.78,1.13,1.9,1.9,1.0595065232282992,0.1389594797398699,1,Conservative players
Illidan,32.27777777777778,12.767393986493454,1162.0,36.0,0.9041666666666668,0.3682729965664059,1.8170967741935484,56.33,9.087499999999999,0.8087096774193548,25.07,0.40730653998127836,0.04847676419965576,1,Conservative players
Ilovedice,500.0,5220.477516005981,500.0,1.0,1.05,0.9979762599360468,25.0,25.0,3.65,0.0,0.0,1.0595065232282992,0.05,1,Conservative players
ImSoBad,6735.0,5220.477516005981,6735.0,1.0,2.28,0.9979762599360468,8780.6,8780.6,9.3,2.37,2.37,1.0595065232282992,1.3037268002969562,1,Conservative players
Im_is_Luck,1250.0,1060.6601717798212,2500.0,2.0,1.0,1.4142135623730951,500.0,500.0,15.375,0.0,0.0,1.4142135623730951,0.2,1,Conservative players
Immortae,1.0,0.0,4.0,4.0,1.08,0.0,0.08,0.32,2.25,0.0,0.0,0.0,0.08,1,Conservative players
Imperia34,4383.333333333333,3731.17497132829,26300.0,6.0,1.1833333333333333,0.611282804164052,2667.6980000000003,13338.490000000002,3.615,1.444,7.22,0.5165770176034242,0.5071669201520913,1,Conservative players
ImperiaZ,1.0,0.0,6.0,6.0,0.6666666666666666,1.0327955589886446,1.02,2.04,2.8049999999999997,2.0,4.0,1.549193338482967,0.34,1,Conservative players
Imphish,25266.5,20153.877381288195,151599.0,6.0,0.8700000000000001,0.7326390652975038,5080.85,20323.4,3.018333333333333,0.3625,1.45,0.8421138681580502,0.13406025105706504,1,Conservative players
Imuna,10.0,0.0,20.0,2.0,0.0,0.0,2939.6622407368804,0.0,1.495,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Income_tax,76000.0,5220.477516005981,76000.0,1.0,1.13,0.9979762599360468,12831.51,12831.51,1.92,3.88,3.88,1.0595065232282992,0.16883565789473684,1,Conservative players
Ind_pak,10000.0,0.0,30000.0,3.0,0.7733333333333334,0.6709197666884866,1672.98,3345.96,2.52,0.73,1.46,0.8675686638213188,0.111532,1,Conservative players
India_pakistan,83333.33333333333,28867.513459481288,250000.0,3.0,1.1300000000000001,0.06999999999999991,12295.546666666667,36886.64,2.5500000000000003,0.63,1.89,0.06194690265486717,0.14754656,1,Conservative players
Indonesien,132638.0,127713.3841772271,265276.0,2.0,0.0,0.0,2939.6622407368804,0.0,6.6,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
IneedThis,157.0,367.2208366325948,2355.0,15.0,0.0,0.0,2939.6622407368804,0.0,4.275333333333333,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
InfernalDead,8238.833333333334,9271.986203973056,49433.0,6.0,0.585,0.6420513998115727,1873.8500000000001,5621.55,1.8150000000000002,0.85,2.55,1.0975237603616628,0.1137205915076973,1,Conservative players
Infinityy,1608.1,5056.826441114581,16081.0,10.0,1.0,1.0540925533894598,16.162,80.81,2.838,3.018,15.09,1.0540925533894598,0.005025185000932778,1,Conservative players
Infosis_,68166.66666666667,55136.950707609256,204500.0,3.0,0.7566666666666667,0.658508415537215,13700.325,27400.65,2.143333333333333,0.2,0.4,0.8702754390359668,0.13398850855745723,1,Conservative players
Intensity,2.076923076923077,1.7059473644448737,27.0,13.0,0.8076923076923077,0.7783117824941562,1.2428571428571427,8.7,3.136153846153846,1.3714285714285714,9.6,0.9636241116594315,0.3222222222222222,1,Conservative players
InterruptingCow,70.5,86.38948348695492,564.0,8.0,0.83875,0.5251513387314447,10.455,62.730000000000004,1.7787499999999998,1.3316666666666668,7.99,0.6261118792625272,0.11122340425531915,1,Conservative players
Investinbtccoin,34.0,5220.477516005981,34.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.94,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Iraz,92.0,55.4346462061408,276.0,3.0,1.5266666666666666,1.694589429134188,174.62,349.24,4.203333333333333,3.575,7.15,1.1099930758520884,1.2653623188405798,1,Conservative players
Irfan,461.73809523809524,1084.2482403979448,19393.0,42.0,0.594047619047619,1.2095091919791259,930.5233333333332,8374.71,3.0985714285714283,2.1522222222222225,19.37,2.036047537600132,0.4318419017171144,1,Conservative players
IronMan23,11722.0,16420.433672714007,23444.0,2.0,0.0,0.0,2939.6622407368804,0.0,2.0700000000000003,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
IsItPossible,2500.0,5220.477516005981,2500.0,1.0,1.15,0.9979762599360468,417.92,417.92,4.76,1.72,1.72,1.0595065232282992,0.167168,1,Conservative players
Isnotaustin,6.0,13.106631290449267,228.0,38.0,0.8952631578947369,0.3937260458066179,0.2553125,8.17,5.766315789473684,0.5103125,16.33,0.4397880582202081,0.035833333333333335,1,Conservative players
ItalianJob,417.0,299.1548094214766,2502.0,6.0,0.6333333333333333,1.0519822558706333,212.785,425.57,3.485,1.01,2.02,1.661024614532579,0.17009192645883292,1,Conservative players
ItsArtist,1274.0,2484.1948393795524,5096.0,4.0,0.585,0.675549159326445,450.995,901.99,2.9074999999999998,1.95,3.9,1.1547848877375129,0.17699960753532182,1,Conservative players
ItzVictory,2000.0,5220.477516005981,2000.0,1.0,1.49,0.9979762599360468,1008.33,1008.33,2.18,1.42,1.42,1.0595065232282992,0.504165,1,Conservative players
Izamu,16.473684210526315,32.978727859456164,313.0,19.0,1.4631578947368422,2.638225524501015,25.881666666666664,155.29,5.104736842105263,3.25,19.5,1.8031037757381037,0.49613418530351433,1,Conservative players
JBDGW,289.1666666666667,366.8800439744123,1735.0,6.0,0.6150000000000001,0.6825467016988654,126.88666666666666,380.65999999999997,1.3816666666666666,3.813333333333334,11.440000000000001,1.1098320352827078,0.21940057636887605,1,Conservative players
JHDaeMo,2500.0,5220.477516005981,2500.0,1.0,1.05,0.9979762599360468,145.57,145.57,1.31,0.82,0.82,1.0595065232282992,0.058227999999999995,1,Conservative players
JJAnA,1000.0,5220.477516005981,1000.0,1.0,1.01,0.9979762599360468,30.2,30.2,1.03,2.02,2.02,1.0595065232282992,0.030199999999999998,1,Conservative players
JJB,200.0,5220.477516005981,200.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.24,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JJDAHM,500.0,5220.477516005981,500.0,1.0,1.1,0.9979762599360468,50.0,50.0,1.52,0.0,0.0,1.0595065232282992,0.1,1,Conservative players
JL1016,650.0,777.8174593052023,1300.0,2.0,2.8200000000000003,1.8243354954612927,1910.365,3820.73,3.8099999999999996,1.49,2.98,0.6469274806600328,2.939023076923077,1,Conservative players
JPal713,5000.0,5220.477516005981,5000.0,1.0,1.08,0.9979762599360468,400.0,400.0,56.11,0.0,0.0,1.0595065232282992,0.08,1,Conservative players
JSGrappler,100.0,5220.477516005981,100.0,1.0,2.06,0.9979762599360468,106.0,106.0,30.68,0.0,0.0,1.0595065232282992,1.06,1,Conservative players
JULIEN,500.0,5220.477516005981,500.0,1.0,1.1,0.9979762599360468,50.0,50.0,3.54,0.0,0.0,1.0595065232282992,0.1,1,Conservative players
J_ROC,223.0,199.4041122946064,446.0,2.0,0.0,0.0,2939.6622407368804,0.0,2.525,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jack1234,237.5,53.033008588991066,475.0,2.0,1.1749999999999998,0.03535533905932733,42.71,85.42,3.45,1.04,2.08,0.030089650263257304,0.17983157894736843,1,Conservative players
JackHoxton,250.75,499.5,1003.0,4.0,0.53,0.6128621378417825,19.59,39.18,3.82,0.955,1.91,1.1563436563052498,0.039062811565304084,1,Conservative players
JackInTheHate,358.6666666666667,244.62692683622,1076.0,3.0,1.36,0.35042830935870456,100.52666666666666,301.58,6.583333333333333,1.5,4.5,0.25766787452845924,0.28027881040892194,1,Conservative players
JackLawson,1000.0,5220.477516005981,1000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.5,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JackTheRipper44,11.285714285714286,7.54352450150206,79.0,7.0,0.9485714285714286,0.45495159344808583,2.5683333333333334,15.41,1.9157142857142857,0.315,1.89,0.4796176436952712,0.1950632911392405,1,Conservative players
JacksonOG,3250.0,2474.8737341529163,6500.0,2.0,1.08,0.05656854249492385,190.0,380.0,1.93,0.0,0.0,0.05237828008789245,0.05846153846153846,1,Conservative players
Jacksondubart,156.96875,196.2012601279779,5023.0,32.0,0.625,1.6800537625806176,205.6675,822.67,7.1471875,3.0225,12.09,2.688086020128988,0.1637806091976906,1,Conservative players
Jagvar,8179.307692307692,23956.15724396206,106331.0,13.0,0.5707692307692308,1.1579181141058115,80943.18000000001,242829.54,8.536153846153848,2.453333333333333,7.359999999999999,2.0286975044980524,2.283713498415326,1,Conservative players
Jahin,20.0,5220.477516005981,20.0,1.0,1.01,0.9979762599360468,0.2,0.2,1.4,0.0,0.0,1.0595065232282992,0.01,1,Conservative players
Jakescott1,10050.0,14071.424945612296,20100.0,2.0,1.7850000000000001,0.982878425849301,1319.4099999999999,2638.8199999999997,38.845,2.7249999999999996,5.449999999999999,0.5506321713441461,0.13128457711442784,1,Conservative players
Jaklinka,650.0,494.9747468305833,1300.0,2.0,0.61,0.8626702730475879,66.0,66.0,0.75,0.0,0.0,1.414213562373095,0.05076923076923077,1,Conservative players
Jaksh,2500.0,5220.477516005981,2500.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.02,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JamalK,1801.6666666666667,2480.4871833304574,10810.0,6.0,0.7666666666666666,0.886942313043338,1785.1599999999999,5355.48,12.121666666666668,2.006666666666667,6.0200000000000005,1.156881277882615,0.4954190564292322,1,Conservative players
JamesFox,25000.0,5220.477516005981,25000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.21,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JamesK,1153.0,5220.477516005981,1153.0,1.0,1.12,0.9979762599360468,138.36,138.36,4.48,0.0,0.0,1.0595065232282992,0.12000000000000001,1,Conservative players
JamesPond,3.857142857142857,4.913538149119954,27.0,7.0,0.8828571428571429,1.4642030174092924,2.1466666666666665,6.4399999999999995,3.972857142857143,1.3333333333333333,4.0,1.6584823821788102,0.2385185185185185,1,Conservative players
JamieMac,35.714285714285715,43.91550328268399,250.0,7.0,1.1,0.0,3.9471428571428575,27.630000000000003,4.0042857142857144,0.9157142857142857,6.41,0.0,0.11052000000000001,1,Conservative players
Jamie_007,90.0,5220.477516005981,90.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.37,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jamilkhan,448.39130434782606,1480.6196522366477,20626.0,46.0,0.866304347826087,3.087542970422096,476.9425,3815.54,10.566521739130435,3.07375,24.59,3.564039564351729,0.18498690972558907,1,Conservative players
JanusToken,9.625,1.5,154.0,16.0,0.9187500000000001,0.358643276808586,0.63,8.82,7.755,1.3,18.2,0.3903600291794133,0.057272727272727274,1,Conservative players
Jarnisto,17.0,20.25833161936096,102.0,6.0,0.0,0.0,2939.6622407368804,0.0,1.6516666666666666,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JarrodJS,1272.25,1649.7762221990392,5089.0,4.0,0.8375,0.5662375826453062,308.22666666666663,924.68,1.975,0.42333333333333334,1.27,0.6761045762929029,0.18170170956966003,1,Conservative players
Jatin,220.16666666666666,227.84241630273033,1321.0,6.0,0.0,0.0,2939.6622407368804,0.0,3.7016666666666667,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jayhat,20000.0,5220.477516005981,20000.0,1.0,1.37,0.9979762599360468,7643.79,7643.79,2.6,1.22,1.22,1.0595065232282992,0.3821895,1,Conservative players
JaymesC,22149.0,22297.445698255815,88596.0,4.0,0.0,0.0,2939.6622407368804,0.0,4.895,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jayson,30.0,28.284271247461902,60.0,2.0,0.515,0.728319984622144,2.4,2.4,0.52,1.8,1.8,1.4142135623730951,0.04,1,Conservative players
Jbreese99,2000.0,5220.477516005981,2000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,3.81,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Je_Veux,7735.0,10903.586565896563,15470.0,2.0,1.0550000000000002,0.007071067811865403,463.975,927.95,84.595,0.0,0.0,0.006702433944896116,0.05998383968972205,1,Conservative players
Jeffery,1000.0,5220.477516005981,1000.0,1.0,1.05,0.9979762599360468,50.0,50.0,1.52,0.0,0.0,1.0595065232282992,0.05,1,Conservative players
JekaChe,17.625,39.631969897731345,1410.0,80.0,1.1456250000000001,1.6033429031838053,22.4825,809.37,6.179375,1.9058333333333333,68.61,1.39953554014953,0.5740212765957446,0,Risk-takers
Jello1030,1175.0,960.4686356149273,4700.0,4.0,1.52,0.6309780767454074,583.765,2335.06,11.9725,0.51,2.04,0.4151171557535575,0.49682127659574465,1,Conservative players
JesusDied,12.333333333333334,7.0178344238090995,111.0,9.0,0.41333333333333333,0.6238589584192888,3.5333333333333337,10.600000000000001,2.601111111111111,0.6233333333333334,1.87,1.509336189724086,0.0954954954954955,1,Conservative players
Jezzah87,77.5,60.10407640085654,155.0,2.0,0.55,0.7778174593052023,12.0,12.0,3.495,0.0,0.0,1.414213562373095,0.07741935483870968,1,Conservative players
Jgonda,2212.5,1612.8391116289313,17700.0,8.0,1.0675000000000001,1.3908553380666773,3324.9,13299.6,2.09625,1.3599999999999999,5.4399999999999995,1.302908981795482,0.7513898305084746,1,Conservative players
Jhae23,1000.0,5220.477516005981,1000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,2.15,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jiggles,76.25,76.30366963652534,305.0,4.0,0.9724999999999999,0.6669020417822495,13.223333333333334,39.67,5.2275,0.0,0.0,0.6857604542748068,0.1300655737704918,1,Conservative players
JimCarry,190.25,842.3087951475865,9132.0,48.0,1.10875,0.9912009157174687,327.5725925925926,8844.460000000001,5.795208333333334,1.851111111111111,49.98,0.8939805327778749,0.9685129215943934,1,Conservative players
Jinx209,22505.5,7770.39641845897,45011.0,2.0,0.855,1.2091525958289961,12610.31,12610.31,1.605,3.13,3.13,1.414213562373095,0.28016062740219055,1,Conservative players
Jio,8500.0,5220.477516005981,8500.0,1.0,1.09,0.9979762599360468,896.36,896.36,56.45,1.55,1.55,1.0595065232282992,0.10545411764705882,1,Conservative players
Jireh,1110.5,0.7071067811865476,2221.0,2.0,1.205,0.007071067811865403,227.655,455.31,4.305,0.0,0.0,0.005868106067938094,0.205002251238181,1,Conservative players
Jjaxus,335.0,445.47727214752496,670.0,2.0,1.05,0.0,22.27,44.54,3.825,0.85,1.7,0.0,0.06647761194029851,1,Conservative players
Jkvi1a,11400.4,21663.6469759826,57002.0,5.0,1.134,0.7503199317624449,1311.2225,5244.89,2.424,1.8575,7.43,0.6616577881503042,0.09201238553033228,1,Conservative players
Jlau,268055.5,487981.8346902543,1072222.0,4.0,0.0,0.0,2939.6622407368804,0.0,12.067499999999999,1.5240060246409386,0.0,1.0595065232282992,0.0,2,Balanced players
Jm79ca,375.75,248.5,1503.0,4.0,0.0,0.0,2939.6622407368804,0.0,2.1125,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Jmgigliotti,100.0,5220.477516005981,100.0,1.0,1.12,0.9979762599360468,12.0,12.0,3.02,0.0,0.0,1.0595065232282992,0.12,1,Conservative players
JoeGambles,397.0,5220.477516005981,397.0,1.0,1.05,0.9979762599360468,19.85,19.85,5.01,0.0,0.0,1.0595065232282992,0.05,1,Conservative players
John42,1033.3333333333333,950.4384952922169,3100.0,3.0,0.5,0.8660254037844386,514.71,514.71,2.0100000000000002,1.47,1.47,1.7320508075688772,0.16603548387096775,1,Conservative players
John90,1524.5,1448.8617946512359,3049.0,2.0,1.1400000000000001,0.08485281374238554,274.9,549.8,12.77,0.0,0.0,0.07443229275647854,0.18032141685798622,1,Conservative players
JohnL,37.80769230769231,201.5102032172571,8847.0,234.0,1.0669230769230769,0.8300953578175945,17.10835616438356,2497.82,5.418974358974359,2.186027397260274,319.16,0.7780273721433835,0.28233525488866285,0,Risk-takers
Johnny91,17.53846153846154,56.359878437022005,228.0,13.0,1.0,0.6946221994724902,12.08111111111111,108.72999999999999,8.29076923076923,2.0966666666666667,18.87,0.6946221994724902,0.47688596491228064,1,Conservative players
JohnnyMiha,3500.4,2781.0343938901583,17502.0,5.0,1.05,1.0062305898749053,2484.85,7454.55,2.668,1.2266666666666668,3.68,0.9583148474999098,0.4259256085018855,1,Conservative players
Jojer,2109.5,2700.440797351425,4219.0,2.0,2.565,3.6274577874869887,831.3,831.3,7.03,2.65,2.65,1.414213562373095,0.19703721260962312,1,Conservative players
Jokitoki,6.0,5.656854249492381,12.0,2.0,1.265,0.19091883092036785,2.155,4.31,1.9300000000000002,1.25,2.5,0.15092397701214852,0.35916666666666663,1,Conservative players
Jonath198,500.0,5220.477516005981,500.0,1.0,2.5,0.9979762599360468,750.0,750.0,29.71,0.0,0.0,1.0595065232282992,1.5,1,Conservative players
Jonhsmith,5500.0,6363.961030678927,11000.0,2.0,0.7,0.9899494936611665,400.0,400.0,1.315,0.0,0.0,1.4142135623730951,0.03636363636363636,1,Conservative players
Jonnydepp,26.170212765957448,71.44755423718496,1230.0,47.0,2.1595744680851063,5.716211103537335,98.64714285714285,690.53,6.4244680851063825,2.1342857142857143,14.94,2.6469154863670417,0.5614065040650407,1,Conservative players
Jonyc,12.0,4.472135954999579,60.0,5.0,1.2600000000000002,1.1502173707608487,11.316666666666668,33.95,12.815999999999999,3.1666666666666665,9.5,0.9128709291752766,0.5658333333333334,1,Conservative players
JordanStaires,30.0,5220.477516005981,30.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.39,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
JoshiePoshie,2160.0,3898.8289694898563,8640.0,4.0,0.6275,0.727157708707907,97.43,194.86,1.8775,0.81,1.62,1.1588170656699714,0.022553240740740742,1,Conservative players
Joysticker,423.3333333333333,1011.557615523609,6350.0,15.0,1.0733333333333335,0.1018869588365085,133.45533333333333,2001.83,6.113333333333333,0.7793333333333333,11.69,0.09492573804643648,0.3152488188976378,1,Conservative players
Jr5uclezFwvDFV5,104.44444444444444,86.94554489896407,940.0,9.0,0.7911111111111111,0.9760692143035304,110.7875,443.15,2.4555555555555557,1.855,7.42,1.233795355158957,0.47143617021276596,1,Conservative players
Jshah,100.0,5220.477516005981,100.0,1.0,1.1,0.9979762599360468,10.0,10.0,1.73,0.0,0.0,1.0595065232282992,0.1,1,Conservative players
Judas,500.0,353.5533905932738,1000.0,2.0,1.625,2.2980970388562794,1718.69,1718.69,3.085,4.16,4.16,1.414213562373095,1.71869,1,Conservative players
Juddz96,28232.777777777777,23861.850072634534,508190.0,18.0,1.1788888888888889,0.8671039620747627,11993.529999999999,155915.88999999998,3.6205555555555557,1.5792307692307692,20.53,0.7355264522783096,0.3068062929219386,1,Conservative players
Junx,1000.0,5220.477516005981,1000.0,1.0,1.12,0.9979762599360468,120.0,120.0,11.09,0.0,0.0,1.0595065232282992,0.12,1,Conservative players
JustABadHairDay,3.0,5220.477516005981,3.0,1.0,1.22,0.9979762599360468,0.66,0.66,5.85,0.0,0.0,1.0595065232282992,0.22,1,Conservative players
Justinechin,20.0,5220.477516005981,20.0,1.0,1.21,0.9979762599360468,4.2,4.2,6.19,0.0,0.0,1.0595065232282992,0.21000000000000002,1,Conservative players
K4H1LL,922.4615384615385,1412.9181216410025,23984.0,26.0,0.8076923076923077,0.8525552542436542,354.7569230769231,4611.84,3.5700000000000003,2.224615384615385,28.92,1.0555446004921432,0.1922881921280854,1,Conservative players
KA34,10.142857142857142,0.3779644730092272,71.0,7.0,1.1642857142857144,0.5195785838176019,3.8033333333333332,22.82,2.8685714285714283,1.3499999999999999,8.1,0.4462638143218666,0.32140845070422536,1,Conservative players
KATU66,5.0,5.228129047119374,35.0,7.0,0.2857142857142857,0.7559289460184545,1.01,1.01,1.6857142857142857,1.0,1.0,2.6457513110645907,0.02885714285714286,1,Conservative players
KDoge,7724.545454545455,23980.4355980605,84970.0,11.0,0.9363636363636364,0.7540195319389642,1310.0157142857145,9170.11,16.41090909090909,0.7971428571428572,5.58,0.8052635777988938,0.1079217370836766,1,Conservative players
KELLEY,10.0,5220.477516005981,10.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.05,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
KHAL,1.0,5220.477516005981,1.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.34,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
KJHF,5000.0,5220.477516005981,5000.0,1.0,1.2,0.9979762599360468,1000.0,1000.0,1.44,0.0,0.0,1.0595065232282992,0.2,1,Conservative players
KMJ,167.625,405.2062643477598,2682.0,16.0,0.8250000000000001,1.773696704625681,1409.9633333333334,4229.89,4.19,2.8666666666666667,8.6,2.1499353995462798,1.5771401938851604,1,Conservative players
KOMA,47.0,7.810249675906654,141.0,3.0,1.05,0.0,2.9766666666666666,8.93,1.2066666666666668,1.3366666666666667,4.01,0.0,0.06333333333333332,1,Conservative players
KTM,248.9090909090909,371.88101714001334,2738.0,11.0,0.9090909090909091,1.044465935734187,128.31,641.55,3.389090909090909,3.064,15.32,1.1489125293076057,0.23431336742147552,1,Conservative players
KUCH,819.4,1016.0874962324849,4097.0,5.0,0.52,0.7259476565152615,464.075,928.15,1.6300000000000001,1.305,2.61,1.3960531856062721,0.2265438125457652,1,Conservative players
Kabuto1234,100.0,5220.477516005981,100.0,1.0,1.2,0.9979762599360468,20.0,20.0,4.97,0.0,0.0,1.0595065232282992,0.2,1,Conservative players
KacperSP4,92320.0,5220.477516005981,92320.0,1.0,1.12,0.9979762599360468,11078.4,11078.4,1.73,0.0,0.0,1.0595065232282992,0.12,1,Conservative players
Kainat,41000.0,5220.477516005981,41000.0,1.0,1.29,0.9979762599360468,11890.0,11890.0,5.67,0.0,0.0,1.0595065232282992,0.29,1,Conservative players
Kakaland3000,27.444444444444443,24.326483054025253,247.0,9.0,1.3122222222222222,0.40127228217812955,12.565555555555555,113.09,6.306666666666667,0.9233333333333333,8.31,0.30579598133811736,0.4578542510121458,1,Conservative players
Kaleb,1.0,5220.477516005981,1.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.01,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kallistro,7.7272727272727275,8.967618514309237,85.0,11.0,0.6545454545454544,0.6266795614405122,2.4633333333333334,14.78,3.793636363636364,1.175,7.05,0.9574271077563382,0.17388235294117646,1,Conservative players
Kamatoz,13.4,26.138358653585126,402.0,30.0,0.9013333333333333,2.174545110311949,3.2435714285714283,45.41,3.9623333333333335,0.985,13.79,2.412587030671541,0.11296019900497511,1,Conservative players
Kamilek,600.0,5220.477516005981,600.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.55,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kanan2015,20000.0,5220.477516005981,20000.0,1.0,1.69,0.9979762599360468,14354.29,14354.29,65.31,2.77,2.77,1.0595065232282992,0.7177145,1,Conservative players
KaneW1,853.825,2921.342287966533,34153.0,40.0,0.8195,1.6705917115401556,274.43363636363637,3018.77,2.897,2.2972727272727274,25.27,2.0385499835755407,0.08838959974233596,1,Conservative players
Karam75,75.0,63.63961030678928,150.0,2.0,1.0,1.4142135623730951,30.0,30.0,4.84,0.0,0.0,1.4142135623730951,0.2,1,Conservative players
KarelPoborsky,100.0,0.0,200.0,2.0,0.72,1.0182337649086284,46.55,46.55,4.140000000000001,2.55,2.55,1.414213562373095,0.23274999999999998,1,Conservative players
Kassucksdicks,50.0,0.0,100.0,2.0,1.55,0.6363961030678927,29.135,58.27,1.8250000000000002,3.27,6.54,0.41057813101154367,0.5827,1,Conservative players
Katyboo,292.0,411.1812252523211,1460.0,5.0,1.322,0.38925570002249166,41.616,208.08,15.418000000000001,0.914,4.57,0.29444455372351863,0.1425205479452055,1,Conservative players
KavanaghSBG,2000.0,1414.213562373095,4000.0,2.0,1.42,0.1272792206135786,971.26,1942.52,64.415,2.3600000000000003,4.720000000000001,0.08963325395322437,0.48563,1,Conservative players
KawaiiCat,50000.0,5220.477516005981,50000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,2.99,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kaxon,434.0,5220.477516005981,434.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.22,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kay,1.0,5220.477516005981,1.0,1.0,1.04,0.9979762599360468,0.04,0.04,1.27,0.0,0.0,1.0595065232282992,0.04,1,Conservative players
Kayla47,101.0,96.34625057572299,1111.0,11.0,0.6818181818181818,0.7833494518006403,24.68,123.4,1.9654545454545456,1.8059999999999998,9.03,1.148912529307606,0.11107110711071108,1,Conservative players
Kehne0,2.0,1.7320508075688772,6.0,3.0,1.3333333333333333,1.1547005383792517,1.01,2.02,2.5333333333333337,1.0,2.0,0.8660254037844388,0.33666666666666667,1,Conservative players
Kelly01,50.0,5220.477516005981,50.0,1.0,1.07,0.9979762599360468,4.4,4.4,8.16,1.8,1.8,1.0595065232282992,0.08800000000000001,1,Conservative players
Kelsjdndsnia,500.0,5220.477516005981,500.0,1.0,1.06,0.9979762599360468,30.0,30.0,1.38,0.0,0.0,1.0595065232282992,0.06,1,Conservative players
Kennynguyen,11666.666666666666,7637.6261582597335,35000.0,3.0,1.0366666666666666,1.795559337179736,43007.74,43007.74,3.9299999999999997,4.04,4.04,1.7320508075688772,1.2287925714285715,1,Conservative players
Kennynguyenvu,5250.0,3685.5573979159967,21000.0,4.0,0.0,0.0,2939.6622407368804,0.0,2.1,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kennyvunhu,9000.0,5220.477516005981,9000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.07,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
Kentot,5000.0,5220.477516005981,5000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.02,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
KetSuper1,142.75,239.5765361354627,571.0,4.0,1.33,0.1453730832490435,37.917500000000004,151.67000000000002,7.852499999999999,1.8225,7.29,0.10930307011206278,0.2656217162872154,1,Conservative players
KevinSpacey4217,11500.0,13435.028842544403,23000.0,2.0,0.535,0.7566042558696059,1470.0,1470.0,1.5899999999999999,0.0,0.0,1.4142135623730951,0.06391304347826086,1,Conservative players
